indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Percentual por faixas de renda,2022,Município,2513109,Salgado de São Félix (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513158,Santa Cecília (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513208,Santa Cruz (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513307,Santa Helena (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513356,Santa Inês (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513406,Santa Luzia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.11,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513505,Santana de Mangueira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.14,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513604,Santana dos Garrotes (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.09,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513653,Joca Claudino (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513703,Santa Rita (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.03,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513802,Santa Teresinha (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513851,Santo André (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.27,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513901,São Bento (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513927,São Bentinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513943,São Domingos do Cariri (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513968,São Domingos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2513984,São Francisco (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514008,São João do Cariri (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.19,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514107,São João do Tigre (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.05,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514206,São José da Lagoa Tapada (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514305,São José de Caiana (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514404,São José de Espinharas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514453,São José dos Ramos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514503,São José de Piranhas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514552,São José de Princesa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.09,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514602,São José do Bonfim (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514651,São José do Brejo do Cruz (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514701,São José do Sabugi (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514800,São José dos Cordeiros (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2514909,São Mamede (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515005,São Miguel de Taipu (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.16,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515104,São Sebastião de Lagoa de Roça (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515203,São Sebastião do Umbuzeiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515302,Sapé (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515401,São Vicente do Seridó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515500,Serra Branca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515609,Serra da Raiz (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515708,Serra Grande (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515807,Serra Redonda (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515906,Serraria (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515930,Sertãozinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2515971,Sobrado (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516003,Solânea (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.03,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516102,Soledade (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.03,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516151,Sossêgo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516201,Sousa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.09,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516300,Sumé (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.13,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516409,Tacima (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.24,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516508,Taperoá (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516607,Tavares (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516706,Teixeira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516755,Tenório (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516805,Triunfo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2516904,Uiraúna (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.08,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2517001,Umbuzeiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2517100,Várzea (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.11,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2517209,Vieirópolis (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Município,2517407,Zabelê (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 10 a 15 salários mínimos
Percentual por faixas de renda,2022,Unidade da Federação,25,Paraíba,"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.07,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500106,Água Branca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500205,Aguiar (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500304,Alagoa Grande (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500403,Alagoa Nova (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500502,Alagoinha (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500536,Alcantil (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500577,Algodão de Jandaíra (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500601,Alhandra (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500700,São João do Rio do Peixe (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500734,Amparo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500775,Aparecida (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500809,Araçagi (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2500908,Arara (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501005,Araruna (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501104,Areia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.06,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501153,Areia de Baraúnas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501203,Areial (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.08,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501302,Aroeiras (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501351,Assunção (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501401,Baía da Traição (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0.04,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501500,Bananeiras (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501534,Baraúna (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501575,Barra de Santana (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Percentual por faixas de renda,2022,Município,2501609,Barra de Santa Rosa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a) - percentual do total geral",Percentual,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
